p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
1.78954272897821e-09	0.165066426418047	0.629	0.519	3.52074636499173e-05	TBC1D4
1.85358779063946e-09	-0.203449507293282	0.639	0.71	3.64674861930408e-05	B4GALT1
1.95056034561662e-09	0.170111595712518	0.663	0.571	3.83753242396615e-05	SUSD6
2.06407948952198e-09	-0.215159228117869	0.2	0.295	4.06086998768555e-05	SETBP1
2.14351190373219e-09	0.156986837728322	0.449	0.334	4.21714531940271e-05	SARDH
2.14658375627345e-09	0.157340499608053	0.91	0.849	4.22318888209239e-05	MAML2
2.38133423400033e-09	0.163896355820835	0.856	0.792	4.68503697197224e-05	TGFBR2
2.41171178379437e-09	-0.074595624188402	0.048	0.108	4.74480176343704e-05	LAYN
2.43479521027143e-09	0.0618118642376101	0.124	0.049	4.79021609668802e-05	KCNJ15
2.49101800693806e-09	-0.201045802862068	0.564	0.642	4.90082882684994e-05	DIP2A
2.49631791448012e-09	0.133795956280778	0.641	0.526	4.91125586494819e-05	TRPS1
2.56049035492427e-09	-0.140348827736734	0.277	0.383	5.03750872427801e-05	CABLES1
2.56566483603531e-09	-0.147255783606367	0.299	0.409	5.04768899841588e-05	KRTAP12-3
2.59785833902122e-09	0.135205214626284	0.207	0.116	5.11102649619035e-05	CD200
2.67186449557638e-09	-0.185073088658566	0.448	0.554	5.25662620859697e-05	TMPRSS4-AS1
2.70501441330849e-09	-0.177925201989584	0.259	0.36	5.32184535674312e-05	LRRC46
2.8217176076725e-09	-0.193323886040878	0.536	0.625	5.55144722133489e-05	MORN3
2.87268467117271e-09	-0.17845913151483	0.258	0.358	5.65171982206519e-05	MRPL10
2.87928715676104e-09	-0.105445594913912	0.074	0.144	5.66470955221168e-05	TNFSF14
2.91796370290739e-09	0.152202757336248	0.194	0.106	5.7408017891e-05	IL1R1
2.95971003771116e-09	-0.12367928716614	0.185	0.283	5.82293352819293e-05	KCNMA1
3.0136601550925e-09	0.165310865365339	0.66	0.576	5.92907498912898e-05	HDAC7
3.14328315333723e-09	-0.166291483483659	0.405	0.509	6.18409527587566e-05	CDC42EP3
3.18439464408355e-09	-0.0821821567795964	0.069	0.138	6.26497802276998e-05	P2RY11
3.22211290448309e-09	-0.188986687927979	0.724	0.758	6.33918492828003e-05	NFKB1
3.2921209156208e-09	0.156976196608407	0.26	0.164	6.47691868939236e-05	SULT1B1
3.53351771313524e-09	-0.185978956372079	0.172	0.262	6.95184274882227e-05	CADM1
3.72601067676387e-09	0.165962291759515	0.276	0.178	7.33055340546525e-05	EPB41L3
3.82649557013485e-09	-0.174456665598911	0.785	0.844	7.52824738468331e-05	ZFYVE28
3.94774203965289e-09	0.165507058971288	0.639	0.548	7.7667876888131e-05	SLC7A6
3.94988968867622e-09	0.11648473059105	0.484	0.37	7.77101297350159e-05	SPATS2L
4.14305378393513e-09	0.145751494331761	0.508	0.409	8.15104401451398e-05	RP11-439C15.6
4.44081588043206e-09	0.123291608749013	0.213	0.118	8.73686116316204e-05	SLC35F3
4.48835634419882e-09	0.16210917768857	0.418	0.308	8.83039227157676e-05	PDZD2
4.84538050001554e-09	0.145677965633225	0.192	0.103	9.53280159573057e-05	PALM2
4.88073079779338e-09	-0.142151906719087	0.857	0.87	9.6023497715787e-05	ANKRD11
5.07940678258599e-09	0.188860820874892	0.618	0.502	9.99322490405968e-05	PCSK5
5.58411924184079e-09	-0.155497611661449	0.636	0.711	0.000109861961963976	ARHGAP10
5.64791842649299e-09	-0.259802497116575	0.451	0.546	0.000111117147122823	GALC
5.81893865320642e-09	-0.0819409393451501	0.131	0.222	0.000114481799063183	PTK7
6.04880595271116e-09	-0.153480327738713	0.377	0.487	0.000119004208313639	B3GNT2
6.26510589893498e-09	-0.170717876261682	0.201	0.294	0.000123259693455647	SLA2
6.31470181235249e-09	-0.122818509440625	0.265	0.37	0.000124235443456223	RP11-108K14.8
6.87998972767129e-09	-0.141450036295743	0.347	0.461	0.000135356917902205	GFI1
6.92237626710785e-09	-0.171120774131259	0.413	0.503	0.00013619083067908	GTF3C1
7.03190574034179e-09	0.106123284599226	0.153	0.074	0.000138345713535484	NOX3
7.06403982746991e-09	0.11108535785746	0.197	0.106	0.000138977919565643	FAAH2
7.11140515507624e-09	-0.143209676649602	0.439	0.541	0.00013990978502097	AL161905.1
7.13527977784588e-09	0.183738447594485	0.281	0.186	0.00014037949434934	TJP2
7.9477323980622e-09	-0.152291474336296	0.2	0.298	0.000156363687199476	OCA2
8.06321498968651e-09	-0.13991858529683	0.731	0.781	0.000158635691707092	SUPT3H
8.08713364262891e-09	-0.114667300696146	0.068	0.133	0.000159106267285081	GALNT3
8.19503550006354e-09	0.175403128779191	0.442	0.342	0.00016122912842825	DAPP1
8.94768156972382e-09	0.128619256900133	0.417	0.305	0.000176036687202746	DCBLD2
9.18884900542712e-09	-0.17916069118846	0.441	0.544	0.000180781415332773	JAML
9.21489254893761e-09	-0.166360785136321	0.343	0.449	0.000181293796007799	CD244
9.27979115901415e-09	-0.259187201647891	0.153	0.24	0.000182570611262444	ADGRG1
1.03129985136174e-08	0.149719401070061	0.785	0.721	0.000202897932756909	NFATC1
1.03920024320892e-08	-0.16679290715074	0.812	0.861	0.000204452255848922	CHST11
1.07558114286989e-08	-0.113198400445338	0.142	0.228	0.000211609834048222	NUDT19
1.10529073465119e-08	0.148935675661044	0.328	0.23	0.000217454899135275	CLIP1
1.16080263969167e-08	-0.0953197166748544	0.122	0.204	0.000228376311332938	PROM1
1.1636476647783e-08	0.116616779359081	0.271	0.179	0.000228936041568484	KBTBD11
1.16834747393642e-08	-0.153428745360907	0.396	0.493	0.000229860682022251	TMEM241
1.24621209103216e-08	0.146924267700005	0.378	0.279	0.000245179766789667	AC087651.2
1.25541002711391e-08	0.14030732654781	0.361	0.244	0.000246989368734391	CCR6
1.30457825603155e-08	-0.085914978481988	0.051	0.109	0.000256662726091647	NMUR1
1.32745520977661e-08	-0.167028554366627	0.357	0.466	0.00026116353797145	PPP2R2B
1.34266819742661e-08	-0.165466194092108	0.321	0.412	0.00026415654116171	GALNT11
1.34684504086005e-08	0.138190842130336	0.855	0.801	0.000264978293338807	KLF12
1.36823490416193e-08	-0.145230536995502	0.181	0.279	0.000269186535044818	OGFRL1
1.4599152790739e-08	0.183813071225142	0.604	0.511	0.000287223732005	SPATA6L
1.51526935664835e-08	-0.187715883109673	0.57	0.666	0.000298114093226997	ZNF250
1.60115763328732e-08	0.161342543615964	0.783	0.713	0.000315011752772947	FRMD4A
1.91488117373205e-08	-0.153523586274401	0.37	0.479	0.000376733722120044	MICU1
1.95705126598516e-08	-0.1599805260442	0.434	0.548	0.00038503026606992	RPS9
2.03721299071315e-08	-0.163322025491754	0.481	0.569	0.000400801283792905	LSP1
2.10891771273982e-08	-0.208151433183872	0.363	0.461	0.000414908470804432	ACOX3
2.21538352293215e-08	0.154454662287586	0.388	0.285	0.000435854554301671	ICOS
2.22814911980908e-08	0.141894074524556	0.538	0.446	0.000438366057831238	DIP2B
2.33961609740317e-08	0.17241844494539	0.564	0.462	0.0004602960710031	RNLS
2.61243427843095e-08	-0.0858452518632713	0.106	0.184	0.000513970319938506	PLTP
2.70575447965854e-08	-0.114170561036675	0.047	0.101	0.000532330136328021	TVP23A
2.83791444633841e-08	0.159462134635472	0.594	0.494	0.000558331288172619	UPP2
2.87252417030383e-08	0.128128984706324	0.218	0.13	0.000565140405265576	KANK4
2.95832764291223e-08	-0.0918766716352782	0.148	0.237	0.000582021380466552	SLC25A4
3.08867144184148e-08	-0.117366444743354	0.171	0.262	0.000607665219467894	BRDT
3.42501996864129e-08	-0.107053271025314	0.127	0.204	0.000673838428630487	C1orf21
3.99403992264467e-08	-0.159951247972719	0.543	0.632	0.000785787414381113	CARS
3.99871281838812e-08	0.161753286019538	0.417	0.323	0.000786706759889679	POU2AF1
4.03393770650639e-08	0.137166101872483	0.47	0.363	0.000793636904378066	ATP11A
4.0726267047047e-08	-0.14744372471252	0.514	0.606	0.000801248577883603	COX19
4.15127706562993e-08	-0.0795357857888457	0.085	0.155	0.000816722249892032	GNGT2
4.21056085179326e-08	0.105755257397154	0.502	0.404	0.000828385741981805	INPP5F
4.21550788776586e-08	-0.123407726709496	0.894	0.916	0.000829359021839056	CCDC88C
4.23928164435573e-08	0.128418932777945	0.816	0.742	0.000834036270710547	MLLT3
4.24990917332145e-08	-0.109867634562307	0.1	0.171	0.000836127130759261	C9orf135
4.29476940705562e-08	0.163624987770979	0.509	0.424	0.000844952933144123	CLN8
4.40965264213906e-08	0.107302942704203	0.795	0.715	0.000867555060814438	CYTIP
4.48487772423424e-08	-0.0859582143962809	0.076	0.141	0.000882354843465844	IFITM3
4.6448572521798e-08	0.142675445569561	0.431	0.33	0.000913829215793855	TMPRSS7
4.80751342063561e-08	-0.120650984906061	0.055	0.11	0.000945830190375849	VLDLR
4.81203782354299e-08	0.14251749171971	0.751	0.673	0.000946720321403848	ZNF395
4.91628113159817e-08	0.123097317129606	0.602	0.508	0.000967229149830624	SLC9A9
4.93994621737505e-08	0.0878227144649614	0.369	0.258	0.000971885018806367	CACHD1
5.03699323562782e-08	-0.0729106125559241	0.067	0.13	0.000990978049177417	METTL24
5.14222969595809e-08	-0.18469545747831	0.445	0.547	0.00101168227038279	FLNA
5.16666497847157e-08	-0.150166549601463	0.5	0.605	0.0010164896678645	ARAP2
5.22961685263317e-08	-0.11141903833962	0.17	0.259	0.00102887481958705	PTGER2
5.75154028790099e-08	0.109021383821967	0.191	0.11	0.00113155803624164	SH2D4A
5.83275006944798e-08	-0.17235059229401	0.431	0.523	0.0011475352486632	GABARAPL1
5.88199174064656e-08	0.117514222372914	0.239	0.151	0.0011572230550548	SEPT10
6.09457092463585e-08	-0.197475740426536	0.195	0.28	0.00119904588371286	EFNA5
6.15631273716711e-08	-0.0965477088204311	0.069	0.131	0.00121119296791026	CCR5
6.16617058577744e-08	-0.131634891451533	0.261	0.363	0.00121313240104585	NFIL3
6.64452267010162e-08	-0.124455387428775	0.071	0.131	0.00130724339011579	ASTL
6.70488854176985e-08	-0.126871983104893	0.265	0.365	0.0013191197717078	MUC1
6.84039044733491e-08	-0.15211022373419	0.443	0.538	0.00134577841660867	SAMD3
7.12155983172538e-08	0.132403776308235	0.382	0.289	0.00140109568129365	GADD45G
7.20249988861593e-08	-0.129879058546175	0.211	0.303	0.0014170198280863	BID
7.22157340047002e-08	0.165776165056339	0.475	0.375	0.00142077235080847	CRB1
7.38684360717274e-08	0.14550875385227	0.288	0.195	0.00145328761127517	ZC2HC1A
7.41230317996512e-08	-0.153891147647361	0.593	0.688	0.00145829652762634	ID2
7.60463736279434e-08	-0.145222049686883	0.785	0.821	0.00149613635475616	RUNX2
7.97392199108619e-08	-0.180986744608276	0.739	0.8	0.0015687894125263	CCSER2
8.10712548534505e-08	0.144881974291112	0.5	0.408	0.00159499586798679	GRM5
8.59073439939187e-08	0.135718341561094	0.513	0.412	0.00169014108573636	FRMD4B
8.66002971643111e-08	0.143525353721317	0.578	0.493	0.00170377424641066	PELI1
8.91443544598941e-08	0.163545109232227	0.507	0.429	0.00175382602964396	USP10
8.98276017515784e-08	-0.156915413400104	0.632	0.695	0.00176726823686055	KDM2B
9.36961974380077e-08	-0.164137104561187	0.346	0.438	0.00184337898839536	OSM
9.64331910389398e-08	-0.179597684494472	0.535	0.632	0.0018972266005001	ELL2
1.01964382786832e-07	-0.184556219793239	0.448	0.532	0.00200604726694814	CACNA2D2
1.07135231068806e-07	0.136090491758006	0.497	0.408	0.00210777853604769	SAMHD1
1.10503813905164e-07	0.104267022185535	0.189	0.109	0.00217405203477019	PI16
1.11168471731737e-07	0.134524359676498	0.353	0.262	0.0021871285128502	NET1
1.14305265960141e-07	-0.157200841337769	0.345	0.442	0.00224884180249982	DGKQ
1.14956469653938e-07	-0.18293375481616	0.635	0.695	0.00226165358397157	ZFPM1
1.15815193740737e-07	0.100158654767921	0.386	0.29	0.00227854812165526	CUL2
1.24130660560537e-07	-0.15195053188445	0.415	0.504	0.002442146615868	ACTN4
1.27214392464091e-07	0.12540032269994	0.551	0.459	0.00250281595733852	PPP5D1
1.32847474692453e-07	0.100093969409781	0.296	0.199	0.00261364121709931	TNFSF10
1.34016098481773e-07	0.0760229369046815	0.122	0.055	0.0026366327215304	CYSLTR1
1.36361300284037e-07	-0.111867622282987	0.253	0.353	0.00268277222178814	LIME1
1.41377712294785e-07	-0.179661676487181	0.522	0.603	0.00278146511168761	FSIP1
1.5479521202044e-07	-0.166717302451253	0.403	0.498	0.00304544100129014	ADORA2A
1.60845754433528e-07	0.197909137947521	0.203	0.126	0.00316447937272523	KSR2
1.60951514443955e-07	0.13251855134397	0.424	0.324	0.00316656009517037	TRAT1
1.62696116754079e-07	0.0989826065027256	0.22	0.139	0.00320088340101975	GAL3ST4
1.63871614758678e-07	-0.213827425973938	0.556	0.625	0.00322401014876223	GNG7
1.65095555755544e-07	0.204680529493583	0.338	0.248	0.00324808996393458	C10orf11
1.67931539983623e-07	-0.0819603882998892	0.106	0.179	0.0033038851176378	GJA3
1.81489173255368e-07	-0.144925795458817	0.317	0.414	0.00357061799462611	SNX30
1.84438554952792e-07	0.161318180096937	0.307	0.223	0.00362864413014124	QSOX2
1.93490061721192e-07	0.115078622665955	0.503	0.412	0.00380672347430272	LDLR
1.95581534339509e-07	-0.190444253019117	0.204	0.287	0.0038478711065955	P2RY14
1.96017698817402e-07	-0.122916589394192	0.479	0.576	0.00385645220653356	VAV3
1.98817392827607e-07	0.147787554331856	0.747	0.67	0.00391153338649034	BACH1
2.02067754655264e-07	-0.141725598208982	0.348	0.444	0.00397548100508766	SNED1
2.02851510610786e-07	0.115126181507822	0.684	0.598	0.00399090061975661	DGKA
2.09924144501624e-07	-0.107134415744148	0.102	0.17	0.00413004761892495	CXCR6
2.11108023544941e-07	0.147231465351392	0.183	0.108	0.00415333925522318	JPH2
2.20332541358164e-07	-0.213922107147277	0.352	0.453	0.00433482241868052	GNAO1
2.29571886867463e-07	-0.143861007214163	0.269	0.362	0.00451659730223046	RAB37
2.39792117431381e-07	-0.153773339919182	0.411	0.507	0.004717670118345	RRM2B
2.39944278440086e-07	0.131744041237556	0.409	0.309	0.00472066373403025	GPR183
2.40596351207102e-07	0.0588743089245675	0.515	0.414	0.00473349261364853	OPRM1
2.42735407582629e-07	0.12588547539357	0.879	0.829	0.00477557640878063	FYB
2.43724217776186e-07	-0.106097802563205	0.111	0.181	0.00479503026052868	HOPX
2.55094192614843e-07	-0.100537313227393	0.193	0.282	0.00501872314550442	CYP2F1
2.58681472215473e-07	0.12590893006338	0.262	0.179	0.00508929928436721	F5
2.60560436555311e-07	0.107638525485239	0.487	0.389	0.00512626602878919	PCBP3
2.63332591224465e-07	-0.117732251294594	0.611	0.711	0.00518080539975012	FAM177A1
2.67416531508396e-07	-0.123154605672433	0.219	0.309	0.00526115284089619	ITM2C
2.69636504527772e-07	0.118176514927803	0.351	0.265	0.00530482859007939	PIGK
3.25238170272801e-07	-0.0977950356643632	0.104	0.171	0.00639873576194709	HAGHL
3.34426557466192e-07	-0.0625158899198995	0.08	0.143	0.00657950809158985	CYGB
3.48918502762591e-07	-0.143043561986476	0.361	0.454	0.00686462262335122	AGPAT4
3.52469112220994e-07	0.14718987286183	0.304	0.218	0.00693447731383583	STX8
3.74696554112202e-07	-0.0491430451865616	0.058	0.113	0.00737178000560346	PRSS16
3.80716639297193e-07	-0.100024572164898	0.057	0.11	0.00749021916153299	SLITRK5
3.86783045206961e-07	-0.114620208383466	0.263	0.355	0.00760956963140176	BIVM
3.86788704257264e-07	-0.0300001626696946	0.052	0.104	0.00760968096755741	SYNGR1
3.89478958322728e-07	0.12094250321297	0.648	0.552	0.00766260902604136	SH3PXD2A
3.93529782885093e-07	-0.0628947506334467	0.082	0.144	0.00774230494848132	PRCD
4.01851896867026e-07	-0.161988326745789	0.181	0.26	0.00790603421896188	C8orf46
4.03769256399504e-07	0.0761521660268969	0.749	0.673	0.00794375635040384	ATXN7L1
4.11895909146399e-07	0.139688739588153	0.548	0.466	0.00810364011654625	TTC9
4.12682799701059e-07	0.122870277897178	0.614	0.519	0.00811912140131864	C20orf196
4.18581138200954e-07	-0.112565071240271	0.204	0.287	0.00823516531296556	TRPM8
4.23400464743291e-07	-0.108410693351576	0.081	0.141	0.0083299807433595	FBLN2
4.34220023935693e-07	0.0944937140083679	0.964	0.954	0.00854284475091082	UBAC2
4.40497011039149e-07	0.136142089820116	0.535	0.449	0.00866633819518421	JAZF1
4.48673238206345e-07	-0.150472315791974	0.223	0.31	0.00882719728847164	CASP7
4.64168770711103e-07	0.133999143201046	0.593	0.507	0.00913205639497025	CTD-2574D22.6
4.6889051513801e-07	-0.120573917257999	0.075	0.134	0.00922495199482522	IL22RA2
4.69503981986577e-07	-0.120291734629236	0.258	0.344	0.00923702134160391	CFAP77
4.80832924072291e-07	-0.089942316281257	0.079	0.139	0.00945990694819825	GOLIM4
4.86576680376514e-07	-0.0644759147919787	0.154	0.235	0.00957290960972754	FHAD1
5.03149749847495e-07	-0.160932760080258	0.648	0.703	0.00989896817849962	PRKAR1B
5.07691007230637e-07	0.103934461661383	0.759	0.68	0.00998831287625556	PPAT
5.08174707382858e-07	-0.140917994690417	0.318	0.416	0.00999782919305035	RRAGD
5.1000464106837e-07	0.104564945050121	0.133	0.069	0.0100338313083791	DACT1
5.26303036217443e-07	0.132387401133645	0.58	0.494	0.010354485934542	AEN
5.50810345479467e-07	0.145836998250571	0.597	0.516	0.010836642736963	TOX2
5.52123388076122e-07	0.123095181742586	0.665	0.576	0.0108624755370096	DPP4
5.72552870807688e-07	0.121145344407263	0.649	0.586	0.0112644051802705	PYM1
5.81606066393088e-07	0.13736315743883	0.216	0.14	0.0114425177502176	MAL
5.84231121345841e-07	-0.15081977074254	0.362	0.451	0.0114941630813581	PRTFDC1
5.95402034928867e-07	-0.142811551708182	0.482	0.576	0.0117139396351905	PGK1
6.01948567128862e-07	-0.153922388999189	0.479	0.564	0.0118427361096932	MCF2L2
6.36138156063301e-07	0.149927601455718	0.65	0.567	0.0125153820823894	RNF157
6.41477896825124e-07	0.1565528222785	0.685	0.622	0.0126204361421375	DNM3
6.59648414819323e-07	-0.179151799285902	0.218	0.305	0.0129779229131554	COL23A1
6.60836296349198e-07	-0.1123766050868	0.139	0.213	0.0130012932943741	SLC2A8
6.75286708064342e-07	-0.128719436245856	0.393	0.489	0.0132855906944579	ABCB1
6.91467723405089e-07	-0.132073262617332	0.351	0.447	0.0136039359902717	CDH13
7.01490475067702e-07	0.164437915236252	0.365	0.283	0.013801123606482	GPA33
7.14611706593886e-07	0.104007681247721	0.385	0.289	0.0140592707155281	GRID1
7.18953106167909e-07	-0.104258324684588	0.565	0.647	0.0141446834107474	INPP5D
7.22120705745034e-07	-0.0955128238875458	0.341	0.447	0.0142070027648278	CCDC65
7.35849596451808e-07	0.0889616316952327	0.13	0.066	0.0144771049605929	ABRA
7.49562943387594e-07	0.117443756938329	0.401	0.31	0.0147469013482075	BAG3
8.00375315898441e-07	0.125469050279019	0.633	0.561	0.0157465839649859	RB1
8.00952157284522e-07	-0.144550656068166	0.588	0.663	0.0157579327424157	MSN
8.30609782180927e-07	0.129450695008076	0.247	0.169	0.0163414168546276	TRIM22
8.32629844053224e-07	-0.0580907206268219	0.061	0.115	0.0163811595519031	ARHGAP8
8.38532420640985e-07	0.1083455633309	0.151	0.083	0.0164972868436907	BCL2L14
8.41340023801e-07	-0.126043178200506	0.247	0.334	0.0165525236282609	KDELC1
8.87983038518278e-07	-0.152720004497106	0.2	0.279	0.0174701782998086	AP1S3
8.97410584861419e-07	0.142353704977821	0.242	0.163	0.0176556558465636	FRY
9.0210923520807e-07	-0.0975057893393976	0.106	0.171	0.0177480970934836	MXRA7
9.02490786548421e-07	0.129863887368006	0.791	0.725	0.0177556037345536	FBXO16
9.0352165484075e-07	0.115449829388789	0.253	0.173	0.0177758850373369	CDCA7L
9.13787126346977e-07	0.127355681570947	0.569	0.466	0.0179778479237504	ACTN1
9.16550360954025e-07	-0.11113897306671	0.24	0.333	0.0180322118014095	NCR3LG1
9.20576022336668e-07	0.076094552286417	0.418	0.327	0.0181114126634516	KCNH2
9.22434612649849e-07	-0.144421936821864	0.51	0.596	0.0181479785692731	CCDC173
9.25531348367808e-07	-0.151685642572658	0.108	0.173	0.0182089037477883	SCD5
9.92107257400594e-07	0.142956616781482	0.726	0.638	0.0195187181820993	SSBP2
1.0153169926841e-06	0.118500847961671	0.834	0.765	0.0199753465140669	CYTH1
1.01866279986637e-06	0.112930538524583	0.672	0.578	0.020041171924571	MAP3K1
1.0232580436195e-06	0.104189456955313	0.759	0.673	0.02013157875017	PAICS
1.03397556785206e-06	0.0843615289255232	0.118	0.059	0.0203424353219214	RNF175
1.03794806409599e-06	0.162450648559273	0.472	0.385	0.0204205902130245	TRPM3
1.05945486028201e-06	-0.120862548107968	0.332	0.428	0.0208437149211882	SMYD4
1.06485151291259e-06	0.0993356532685079	0.185	0.115	0.0209498886650423	SOWAHC
1.08166434157829e-06	-0.122161624855678	0.929	0.936	0.0212806642562112	KLF13
1.09998978953822e-06	-0.0877559782200571	0.137	0.21	0.021641199119375	ALOX5
1.10375355913939e-06	-0.0772919689252745	0.095	0.159	0.0217152475225083	SCCPDH
1.13084621354456e-06	-0.182883408461577	0.451	0.536	0.0222482684052757	ADAT1
1.13261775006236e-06	-0.0703291302827229	0.094	0.156	0.0222831216147268	IQCA1L
1.21935763018787e-06	-0.14172022494017	0.406	0.496	0.0239896420163162	MTHFD2
1.29547148002524e-06	0.124091258368722	0.33	0.245	0.0254871058980166	SLC35A2
1.32413126255157e-06	-0.121709593334887	0.087	0.145	0.0260509584594396	MIA2
1.32940546190456e-06	-0.107563145535328	0.306	0.402	0.0261547230575102	MNAT1
1.33053145744023e-06	-0.125401128138834	0.373	0.462	0.0261768758936791	COMMD10
1.36034762071563e-06	0.141700536314683	0.425	0.338	0.0267634790899593	TLR1
1.39284383897671e-06	-0.0925031291483536	0.12	0.189	0.0274028096880279	VWA5B2
1.41910511143137e-06	-0.131751609170387	0.793	0.831	0.0279194739623007	MKLN1
1.43707521484336e-06	0.108525397724311	0.293	0.208	0.0282730177768282	CHST7
1.45511754483849e-06	-0.113077847549203	0.313	0.408	0.0286279825771524	RP4-583P15.14
1.47405692075632e-06	0.139278252681897	0.832	0.805	0.0290005958589599	TNIK
1.47452908250357e-06	0.129981196186626	0.859	0.804	0.0290098851691752	RABGAP1L
