p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.000275201937886951	-0.334770485292548	0.455	0.592	1	ZFAT
0.000281177398142098	0.304023603529034	0.646	0.564	1	NFATC1
0.00028178521221058	-0.487136111063894	0.149	0.27	1	EHF
0.000288861962497294	-0.225627873689977	0.566	0.687	1	B4GALT1
0.000291336731542074	-0.397475956425643	0.422	0.564	1	RAC2
0.000296462639085298	-0.489136157316498	0.333	0.45	1	AGPAT4
0.000298003510038827	-1.04485495596306	0.081	0.175	1	IL20RA
0.000301537788246912	-0.416863419859229	0.24	0.379	1	ECI2
0.000301902546655475	-0.57571796439786	0.043	0.123	1	MZB1
0.000303297028779945	-0.271616956430434	0.384	0.55	1	KPNA4
0.000304200546289083	-0.345300179956458	0.149	0.275	1	OGFRL1
0.000304870943054279	-0.775263446195162	0.078	0.175	1	RTN4R
0.000308374711309521	-0.527642374330704	0.149	0.265	1	ACSL5
0.000310091930696275	0.539572402851311	0.306	0.171	1	SPG20
0.000312296754987919	-0.339410538488957	0.51	0.635	1	GRAP2
0.000319161979298707	0.766514679259519	0.164	0.062	1	C12orf56
0.000319596785419487	-1.26285531116783	0.053	0.137	1	FOXJ1
0.000319671094222485	0.703696401212041	0.225	0.109	1	CDS1
0.000326118803202235	0.480193000365955	0.492	0.365	1	PHACTR2
0.000332782947305023	-0.620532902794988	0.061	0.152	1	AC008686.1
0.00033617205523281	-0.394251712175413	0.338	0.469	1	ADHFE1
0.000341127806988599	-0.35753413777856	0.313	0.46	1	MAPKAPK2
0.000344890670499132	-0.305667000046801	0.399	0.536	1	PLCB1
0.000346132874750645	-0.497389209024378	0.225	0.346	1	SSBP4
0.000349781903637955	-0.526667455832709	0.109	0.218	1	ICAM5
0.000356328693407321	-0.464773577258943	0.283	0.427	1	FAM198A
0.000357646267599092	-0.617117478116628	0.056	0.142	1	CXXC4
0.000370854527406663	-0.50288818803574	0.056	0.142	1	CDHR1
0.000371125622495936	-0.623220816203494	0.152	0.27	1	NSG1
0.000373942589348898	-0.605846885307216	0.051	0.133	1	TSPAN4
0.000379227601234396	-0.342540923916307	0.144	0.265	1	HLA-DPA1
0.000395400869343435	-0.254222612687948	0.333	0.474	1	BANK1
0.00039589401819201	-0.490045281277153	0.28	0.412	1	CACNA2D2
0.000396540467565547	-0.756904039915738	0.106	0.204	1	NXPH4
0.000396719310454663	-0.593602623487402	0.144	0.256	1	ANKRD13D
0.000405143078465225	-0.270363670180497	0.444	0.578	1	CITED2
0.000406123497905921	-0.623816853958797	0.114	0.218	1	MYO6
0.000407746153655592	-0.335352998360014	0.268	0.403	1	ALOX5AP
0.000410089240543471	-0.327004768264957	0.154	0.275	1	TAF1B
0.00041121916183776	-0.387449793486908	0.245	0.379	1	RRAS2
0.000411932514891343	-0.353783850156144	0.535	0.659	1	LYST
0.000412025813248957	-0.418711318211751	0.51	0.649	1	ADSS
0.000413266872742209	-0.730275357431458	0.076	0.171	1	TEX13D
0.000415084412390393	-0.238912809827176	0.717	0.834	1	C5orf56
0.000416826663063434	-0.514228247375661	0.242	0.374	1	CPNE1
0.000417958379323178	0.442510984732558	0.551	0.417	1	RASGRF2
0.000419198116993791	-0.490939711819299	0.078	0.175	1	SCD5
0.000420048490250977	0.531231943082667	0.366	0.242	1	CLN8
0.000422521050567896	-0.260169694235707	0.624	0.716	1	CD55
0.000428544914476245	-0.36593502817007	0.23	0.37	1	ANKRA2
0.000433054194427484	0.914412894160479	0.26	0.147	1	GTF2IRD1
0.000438691866984671	0.4194900751584	0.298	0.166	1	USP6NL
0.000444056691329247	-0.87993191809599	0.066	0.156	1	TMEM244
0.000445440144577127	-0.18968080486946	0.763	0.834	1	MBP
0.000446348106710901	-0.414167456564427	0.093	0.194	1	GALNT3
0.000446557758064072	0.74051229431192	0.184	0.081	1	PALM2
0.000450947140147459	-0.257596043318962	0.472	0.602	1	GSE1
0.000454349388258279	0.442157148367293	0.412	0.275	1	MDS2
0.000461175739445697	-0.496354442204071	0.116	0.223	1	HLA-DPB1
0.000463225808341625	0.517042991004016	0.465	0.341	1	SLC7A6
0.000471287780176716	0.720410443296604	0.131	0.043	1	TSPAN9
0.000473340255282756	0.214608453873689	0.48	0.322	1	ATP5G1
0.000497468713854766	0.248755136171248	0.51	0.36	1	TRPM3
0.000502347506985028	0.819575632118877	0.23	0.114	1	PRG4
0.000502630647806745	-0.280862029448899	0.462	0.592	1	HIP1
0.000503527677529651	0.803602874782521	0.22	0.109	1	ZNF416
0.000505103881049167	0.819615133708614	0.164	0.066	1	EDA
0.000513888314138834	-0.160973005558035	0.674	0.791	1	PPP3CA
0.000528722597184648	0.247794520544276	0.657	0.569	1	MNT
0.000541555026394502	-0.384694517333167	0.381	0.517	1	IL21R
0.000543237760092109	0.745972566503776	0.154	0.057	1	PLAT
0.000547553119817898	0.25124871847571	0.566	0.464	1	SH3RF3
0.000557756945509712	-0.407192313810439	0.278	0.398	1	CARD11
0.000562715757269381	-0.374028677007102	0.561	0.701	1	RAB27A
0.000562811301794953	0.747221408421034	0.308	0.185	1	ULK2
0.000566063322423259	0.86720574469337	0.197	0.09	1	MMRN1
0.000570135664676199	0.268813187922226	0.611	0.526	1	MAST4
0.000573151362628094	-0.232193428996712	0.28	0.427	1	PSTK
0.000578524934129401	-0.388651891810716	0.194	0.318	1	AGK
0.000580855776743909	0.254270327030151	0.707	0.569	1	SNX9
0.000585050496861498	-0.475974404800412	0.371	0.507	1	FAM177A1
0.00058764817035493	-0.319282232895682	0.104	0.209	1	KIFC3
0.000600111249374571	0.51020283025402	0.245	0.128	1	PDE1B
0.000613373405707646	0.563358034631734	0.245	0.133	1	CLIP1
0.00061396948821376	0.553932455191592	0.177	0.076	1	RELN
0.000616117803120734	-0.591188847932332	0.096	0.194	1	SERPINB6
0.000619804155433934	-0.733836815242212	0.063	0.147	1	SLC25A4
0.000620265300895063	-0.309692375161839	0.162	0.284	1	CABLES1
0.000624197837343593	-0.289573146465999	0.308	0.445	1	ZNF367
0.000638435178046841	0.675786555602354	0.109	0.028	1	CDH22
0.000643906969846741	-0.762707652135244	0.101	0.199	1	FCHSD1
0.000658368011540157	0.380270441524153	0.402	0.265	1	IRS2
0.00066926031699424	0.484385137003169	0.318	0.194	1	ARRDC4
0.000675149459341817	-0.635755591610769	0.066	0.152	1	RP11-506B6.7
0.000687706282668763	-0.650267137693613	0.111	0.213	1	CD200R1L
0.000692077398253801	-0.901461362009759	0.071	0.156	1	CD300A
0.000721895508357388	0.573403947337696	0.197	0.095	1	CPM
0.000727244275420196	0.324180306651873	0.258	0.142	1	UNC5C
0.000728478493975295	0.179876516323932	0.816	0.758	1	TNRC6B
0.000739637368400924	-0.298775903651713	0.237	0.374	1	CTNNA1
0.000740270370876312	-0.518566338222445	0.374	0.493	1	BCR
0.000748773244401586	-0.467019307699196	0.199	0.318	1	HVCN1
0.000754629909238812	0.438349560921219	0.444	0.318	1	ZNF444
0.000755010122570368	0.364047636498535	0.167	0.071	1	WDFY4
0.000762280299799125	-0.393393616088987	0.073	0.161	1	HOPX
0.000764901499323639	0.828248009340298	0.197	0.095	1	REM2
0.000766266731133006	-0.260717712102542	0.644	0.739	1	FBXW7
0.000793971917215517	-0.502819759738607	0.232	0.346	1	PDGFD
0.000800242072015827	0.323549412640989	0.361	0.246	1	ADAM19
0.000811222852681587	-0.301959547623171	0.492	0.63	1	MICU2
0.000820331424225353	-0.569931519008411	0.134	0.237	1	CDC16
0.000847122068414199	-0.36847098299329	0.119	0.223	1	GPR35
0.000847579817026997	-0.674304322902025	0.114	0.213	1	MIA2
0.000858855925629325	-0.749370392023954	0.066	0.147	1	LRRN1
0.000861371336707875	-0.428919399902292	0.076	0.166	1	TNIP2
0.000863219481605462	0.45711137832447	0.485	0.36	1	MYOM2
0.000869393810548592	-0.340850314387464	0.566	0.692	1	EGR2
0.000872864063628785	-0.363244089709371	0.417	0.559	1	FBXO32
0.000873937791277533	-0.340923867634805	0.207	0.332	1	PRR5-ARHGAP8
0.000875652547962159	0.528770907330133	0.354	0.227	1	AXIN2
0.000881842385568053	-0.21270817327491	0.227	0.37	1	MNAT1
0.000896864214247971	-0.308086674126198	0.467	0.592	1	ERCC6L2
0.000897462359528417	-0.351437641130951	0.174	0.299	1	N4BP3
0.000900027201877864	-0.469881418371483	0.106	0.204	1	WWTR1
0.000901985888286407	-0.602705081426443	0.22	0.336	1	FAM174A
0.000909160942011891	-0.57036919229136	0.134	0.237	1	MFSD10
0.000910351666911306	-0.929876399197811	0.053	0.128	1	DPF2
0.00091366263387957	-0.309303828471358	0.268	0.398	1	TCF7L2
0.000919912681929233	0.34833945444839	0.53	0.408	1	PDE7B
0.000926490213621457	-0.36096089833973	0.258	0.37	1	TRIM8
0.000934869381489821	-0.437945799850924	0.066	0.152	1	TNFRSF9
0.00094003446975648	0.621377949227812	0.225	0.114	1	APOH
0.000948843399843808	-0.671311146224891	0.093	0.185	1	SIPA1L2
0.00094971069506238	-0.312621521061233	0.207	0.336	1	AC013461.1
0.000950389568320853	-0.276692326295554	0.432	0.559	1	TACC1
0.000957904835705184	-0.226534181454789	0.323	0.464	1	GALNT10
0.000961895431418438	-0.422987070388389	0.174	0.289	1	SYF2
0.000963159524016751	-0.653566468154727	0.131	0.237	1	CD248
0.000969448943852982	0.376421446239076	0.414	0.294	1	HK2
0.000980827952272072	0.334041959115753	0.71	0.626	1	DNM3
0.000981506095248293	-0.354061085986756	0.21	0.332	1	AIM2
0.000992634766653754	-0.346249400609827	0.525	0.626	1	FOSL2
0.000996300386027957	0.316895198731255	0.437	0.308	1	ATN1
0.000996457266644126	-0.359611336591789	0.391	0.521	1	FYCO1
0.000996762945637051	-0.370530874982899	0.227	0.36	1	CHCHD6
0.000997495226801473	0.580444748009417	0.212	0.109	1	C7orf72
0.00101508689968501	-0.437959595853247	0.146	0.256	1	RAN
0.00101601541811461	-0.842846576837367	0.061	0.137	1	TFIP11
0.00102457098588841	0.592760560573617	0.184	0.085	1	COL24A1
0.00103715102549833	0.388844019612747	0.652	0.573	1	AP3M2
0.00104290437259811	-0.443996336312941	0.179	0.299	1	DNAJC8
0.00104394277593085	0.364191012429478	0.505	0.374	1	GLB1
0.00104588446282273	0.274408214452802	0.725	0.692	1	RERE
0.0010505510714904	-0.16563347961808	0.432	0.573	1	COTL1
0.00108294299384157	-0.513473931333679	0.141	0.251	1	ITM2C
0.00109596009389506	0.870352001790698	0.308	0.19	1	EDAR
0.00109696731182912	0.92857558010664	0.162	0.071	1	JAKMIP3
0.00110495675095011	0.246025763417142	0.452	0.308	1	APP
0.00110871943979534	-0.330516947295662	0.404	0.531	1	DIP2A
0.00111444374938441	0.262572268992149	0.662	0.536	1	SYNGAP1
0.00111917634719644	0.584679311790305	0.23	0.123	1	TNFRSF10D
0.00112187091418624	0.576812365397762	0.194	0.095	1	PDE8B
0.00112458918427428	-0.441194149560971	0.167	0.275	1	SPIRE2
0.00115642102531245	-0.245430060113384	0.308	0.45	1	PSME2
0.00117320304265773	0.421756070577073	0.53	0.427	1	DNAJC16
0.0011757122136353	-0.252982779802109	0.207	0.327	1	RXRA
0.00118165867643694	-0.482364139041702	0.139	0.237	1	USP28
0.0011947277403621	0.477529117743483	0.379	0.256	1	CTD-2535L24.2
0.00120655408604243	-0.38630093110808	0.442	0.555	1	CARNMT1
0.00120996201456368	-0.550366076985967	0.134	0.232	1	DGCR8
0.00121377763471657	-0.686067089268772	0.063	0.142	1	ARSA
0.00122440941290741	-0.164889190593423	0.293	0.427	1	LSM8
0.0012317431254545	1.04190014266513	0.162	0.076	1	ADAM23
0.00125593129942784	-0.307888566332775	0.222	0.346	1	SASH3
0.00125648754571368	1.06932204194651	0.212	0.109	1	ADD2
0.00125664452785732	0.861786265913616	0.202	0.1	1	C10orf107
0.00128838087589628	0.249314284607862	0.619	0.493	1	CHRM3
0.00128921136420584	-0.466491792182471	0.134	0.237	1	RHOB
0.00128976336944468	-0.293598936696556	0.624	0.73	1	THEMIS
0.00129198454098428	-0.161738186347469	0.735	0.801	1	CHST11
0.00132409383005257	0.3109186252227	0.73	0.63	1	HIVEP1
0.00133120747000014	0.354048614077514	0.588	0.479	1	TBC1D4
0.00133697391281494	-0.387006674197703	0.24	0.36	1	RP11-886H22.1
0.00134566634556869	-0.40217804278744	0.227	0.351	1	C1orf74
0.0013516873907296	-0.345811426499293	0.361	0.493	1	SGO2
0.001353652744777	-0.494834867620939	0.116	0.218	1	MMGT1
0.00136157896808682	-0.701739628943272	0.061	0.137	1	SLAMF8
0.00136402302552139	-0.46093204458879	0.194	0.313	1	ATP12A
0.00137413258477817	-0.322608396436069	0.432	0.559	1	ID2
0.00138294205250981	-0.290254652430282	0.361	0.483	1	TPRA1
0.00138980702703128	-0.169301933510377	0.374	0.517	1	ATP6V1E2
0.00139436747241296	-0.327851169159755	0.255	0.379	1	TMEM229B
0.00140746314595554	0.646354433796945	0.268	0.161	1	ZIK1
0.00140827429407452	-0.422276173424065	0.394	0.512	1	DENND6A
0.00147575013154483	0.345076312270353	0.47	0.355	1	CARMIL1
0.00148417663604511	-0.197538622275424	0.434	0.573	1	TMEM39A
0.00150596013331197	-0.486346637732535	0.283	0.408	1	UNC45B
0.00150766029492776	0.447441358941471	0.242	0.137	1	KCNC3
0.00151870692313154	-0.27588124532482	0.482	0.616	1	EZR
0.00152326038112349	-0.639055528325637	0.114	0.204	1	KATNBL1
0.00152638192886431	-0.235497779071052	0.311	0.45	1	RNF31
0.0015303528228217	0.697178158524623	0.121	0.043	1	PAPPA2
0.00153061211269246	0.202853858295768	0.702	0.635	1	FRMD4A
0.00153263546773687	-0.247733318194479	0.124	0.223	1	FGR
0.00153580780349053	-0.264851105836615	0.591	0.749	1	KLF3
0.00155476685603357	-0.535451975151789	0.177	0.284	1	FASLG
0.00158785195297013	0.565524173466731	0.404	0.299	1	PATJ
0.00159895332950716	-0.410019602230916	0.346	0.469	1	LSM5
0.00163234624298039	-0.220991740139423	0.477	0.616	1	ZNF487
0.00166002606393615	-0.470139044133606	0.177	0.289	1	LTBP1
0.00166665974285229	-0.223527064790516	0.513	0.649	1	FAM179B
0.00167463380429116	-0.499286086046363	0.177	0.284	1	DCPS
0.00167592952073198	-0.444751601282795	0.419	0.531	1	UBL3
0.00167670142505797	1.52883185947091	0.164	0.076	1	CATSPER4
0.00168492718704511	-0.235375179839077	0.543	0.673	1	AKT3
0.0016988910269541	0.768271216862173	0.167	0.076	1	SEMA6C
0.00170722919148158	0.150131350954732	0.77	0.588	1	TIAM1
0.00171762819140193	0.518459231894267	0.364	0.251	1	GCSAM
0.00173202775105005	-0.346783968862134	0.23	0.346	1	COL15A1
0.00173450028984675	0.405331679663772	0.492	0.393	1	KCTD2
0.0017346780740492	-0.22578632272732	0.742	0.806	1	FAM53B
0.0017461693495901	-0.379141251285457	0.333	0.469	1	AMZ2
0.00175044333959994	0.397368225368354	0.472	0.365	1	AEN
0.00176934253320763	-0.581840132546027	0.043	0.109	1	SCCPDH
0.00177976068703932	-0.70624886878826	0.04	0.104	1	SLC35G2
0.00178933122035348	0.897786408796368	0.136	0.057	1	ZNF780A
0.00178974779360001	-0.462166398004052	0.359	0.479	1	EPG5
0.00179402112887027	0.508871077900356	0.159	0.071	1	AHRR
0.00179501431789657	-0.35532776294642	0.54	0.63	1	NELL2
0.00182138428396973	-0.413434362117716	0.301	0.412	1	RPL30
0.00183292088393745	-0.313655713729646	0.348	0.474	1	WIPI1
0.00184123060787222	0.424144003101094	0.285	0.18	1	TRHDE
0.00185429119839271	-0.611330602143608	0.182	0.294	1	PRPF18
0.00186090950797584	-0.658747891329267	0.088	0.171	1	DAB2
0.00186124879762497	-0.434035697610403	0.157	0.261	1	KBTBD7
0.00187024692638728	0.161079285470254	0.798	0.687	1	MGAT5
0.0018711879705988	0.408646303497643	0.258	0.152	1	C5orf67
0.00187647365996834	0.752838988262683	0.124	0.047	1	ENTHD1
0.00193209034562008	-0.401581621658068	0.255	0.37	1	TRAM2
0.00194922072553092	-0.278027720827839	0.662	0.735	1	RAP2A
0.00195198159529334	-0.504177731021317	0.343	0.464	1	KIF21A
0.00195912719931407	0.278889838480274	0.641	0.573	1	CNOT3
0.00197610301247388	-0.268318819568034	0.551	0.64	1	PLCXD2
0.0019761046555195	-0.367272109846667	0.391	0.502	1	RAD23B
0.00199082091334262	-0.424616244876491	0.288	0.412	1	B3GNT2
0.00200552522302412	-0.372480117390362	0.134	0.237	1	SLC35F6
0.00202330063304302	0.998189226851576	0.144	0.062	1	WWC1
0.00202373615315662	-0.360264957577294	0.192	0.308	1	GPAT4
0.00202766664510221	0.417398414129039	0.515	0.417	1	RNASET2
0.00203163152359488	-0.606459091928392	0.116	0.209	1	CIB2
0.00206647103187843	-0.519688462721429	0.159	0.265	1	CFAP77
0.00206718963217075	-0.463763517906461	0.232	0.346	1	MCM8
0.00208969914127032	-0.324733932699975	0.571	0.692	1	RAB11FIP4
0.00209662754484236	-0.152299430673823	0.593	0.725	1	ANXA4
0.00210858119585535	-0.490767244959158	0.24	0.355	1	RPS6KA1
0.00211325527132647	-0.747651554614294	0.053	0.123	1	SORT1
0.00214349847826265	-0.239857493826853	0.939	0.929	1	FYN
0.00216674648004896	-0.287406155498545	0.197	0.318	1	RAG1
0.00217251666589393	-0.471616212589053	0.141	0.246	1	TRIM36
0.0021991753389473	0.496687912301551	0.232	0.128	1	KCNJ1
0.00220719310225349	0.615298891311904	0.131	0.052	1	CYSLTR1
0.00221236692531758	-0.559033515472491	0.073	0.152	1	C9
0.00221760276234785	0.43833519628118	0.336	0.223	1	RFX4
0.00223451868891574	0.387890500947843	0.482	0.37	1	SLAMF1
0.00224223695510506	0.373832035778335	0.338	0.218	1	PPP5D1
0.00224891022543481	-0.248518362188727	0.619	0.701	1	JAK1
0.00227510128883167	-0.57963533729809	0.073	0.152	1	TNFSF14
0.00230317354594802	-0.271043817608941	0.707	0.801	1	SP4
0.00232717226310492	-0.293606129928128	0.429	0.555	1	PPM1L
0.00233619358757542	0.782447850740862	0.169	0.081	1	CRLF2
0.00234063487752986	-0.569449613682259	0.096	0.18	1	CYBA
0.00239881877439566	0.464941996112382	0.273	0.171	1	PFDN1
0.00241082982288982	0.476478221781846	0.217	0.118	1	STAP1
0.0024168828692108	-0.28388318839795	0.51	0.635	1	NIN
0.00242362921181425	-0.541294231959597	0.146	0.242	1	ZNF678
0.00242478849553479	0.370630914451704	0.455	0.351	1	DIP2B
0.00244801512402561	0.219745139857452	0.394	0.275	1	RP11-51F16.8
0.00247072244466139	-0.425433396588005	0.081	0.161	1	ATP9A
0.00248588824695668	0.495981059940657	0.419	0.289	1	TRAT1
0.00248657074523878	0.350303930343653	0.391	0.27	1	ZNF516
0.002513039423662	-0.566261391059385	0.192	0.294	1	DPP8
0.00252079550111034	-0.402825774719606	0.149	0.256	1	SPAG8
0.00252581884138623	0.713564514602395	0.124	0.047	1	C19orf25
0.00253419677557843	-0.314293405406825	0.384	0.517	1	LY75
0.00253706660167504	-0.395345692784843	0.154	0.256	1	ICK
0.00254037502925842	-0.31400672903295	0.553	0.659	1	RNF38
0.00256600375796508	-0.151663882373094	0.679	0.749	1	IQSEC1
0.00256722813001753	-0.210078559091822	0.581	0.706	1	SH2B3
0.00258139272971082	-0.414447634984812	0.164	0.265	1	CRCP
0.0025991667357071	-0.166039516056621	0.677	0.782	1	JARID2
0.00261699990203388	0.423520803181271	0.439	0.327	1	CBL
0.00263605306275085	-0.140721015415859	0.694	0.787	1	MAPRE2
0.00265099244405427	-0.321072572469819	0.273	0.379	1	PALLD
0.00266647385660701	-0.401036010913811	0.202	0.313	1	PRDM11
0.00269201986116656	0.310515213575729	0.26	0.161	1	STX8
0.00270716079422732	-0.763168971613874	0.096	0.175	1	RGMA
0.00273161740449085	-0.779220777682544	0.058	0.128	1	CD7
0.0027542490155518	0.559153199715065	0.205	0.109	1	RTN3
0.00275590905141628	-0.212418090515695	0.063	0.133	1	SLC24A4
0.00276376693029396	-0.129249832851351	0.351	0.502	1	UBASH3A
0.00278885438751075	0.433241218633989	0.265	0.161	1	C10orf11
0.00280049179583937	0.466226594040426	0.336	0.227	1	LMAN2L
0.00280538420032382	0.315959968271175	0.399	0.289	1	YPEL2
0.00283131702252704	0.259366317532566	0.679	0.597	1	BACH1
0.00283352135416877	0.3608643747959	0.124	0.047	1	THRB
0.00283655559580311	-0.234317104135046	0.737	0.825	1	GNG2
0.00286312699092379	-0.531017412981765	0.048	0.114	1	SMAD5
0.00290976778172186	0.234862079781511	0.654	0.54	1	STK24
0.00293313452180266	0.300713443471295	0.376	0.265	1	PTK2
0.00295563831398625	0.346560055466479	0.558	0.474	1	CASP9
0.00295915084199705	0.0380949814126108	0.545	0.427	1	RNF157
0.0029599690506975	-0.327637748710083	0.439	0.555	1	SLC2A1
0.0029808294286242	-0.288623844418759	0.457	0.569	1	CLN5
0.00298545412858201	0.437883164379177	0.169	0.085	1	GRIN2B
0.00298790486387231	-0.40369972714661	0.172	0.275	1	FKBP11
0.00301648333947051	-0.303564821149674	0.389	0.479	1	ACADM
0.00301792330380121	0.856405006724713	0.121	0.047	1	PROX1
0.00301991073508768	-0.251704446361273	0.487	0.597	1	INPP5D
0.00302328299620845	0.817802285186095	0.192	0.104	1	SLC40A1
0.00304301999489518	-0.461283143698461	0.061	0.128	1	GOLIM4
0.00305079385604803	-0.272827064690393	0.24	0.36	1	ZNF639
0.00309079205356701	-0.244214519833976	0.371	0.488	1	MAD2L1
0.00313095373159792	0.450004505189054	0.369	0.265	1	IFT20
0.00313557986210522	0.384057671927166	0.114	0.043	1	NCAM1
0.00315214337950164	0.535716150299494	0.192	0.1	1	GABBR1
0.00316219921202559	0.294351639219087	0.578	0.469	1	RNF216
0.00319563504335708	-0.300696216640966	0.154	0.261	1	IVD
0.00320817396268667	-0.223382886483564	0.46	0.607	1	AMN1
0.00322389932846613	-0.196553314454901	0.735	0.815	1	CD96
0.00323122324437492	-0.174202049930459	0.76	0.839	1	CDH23
0.0032392568827736	-0.242510739724095	0.437	0.559	1	MARS
0.00324185039746411	-0.375589455712132	0.202	0.318	1	C18orf32
0.00324885853748686	-0.782385432815872	0.061	0.128	1	PSMC1
0.00325477296638977	-0.407364331071091	0.184	0.284	1	AC068533.7
0.00325997647655661	-0.659264416242841	0.045	0.109	1	REC114
0.00327641101380835	-0.704393831634265	0.048	0.114	1	C1orf61
0.00329466881085785	-0.460402306638652	0.096	0.18	1	TIGD5
0.00332380904593908	-0.297695119946811	0.227	0.346	1	UTP15
0.00333004522572163	-0.743942819963077	0.053	0.118	1	GEMIN7
0.00333983798499962	0.325715450679759	0.457	0.355	1	EIF4B
0.00334974584491199	0.347760244358283	0.452	0.332	1	FBXL12
0.00335837220989956	-0.25839356046458	0.237	0.355	1	PIGV
